Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2018,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
12,Castellón/Castelló,116,Torralba del Pinar,54,26,28
12,Castellón/Castelló,119,"Torre d'En Besora, la",157,87,70
12,Castellón/Castelló,120,"Torre d'en Doménec, la",191,96,95
12,Castellón/Castelló,117,Torreblanca,5461,2754,2707
12,Castellón/Castelló,118,Torrechiva,74,45,29
12,Castellón/Castelló,121,Traiguera,1375,692,683
12,Castellón/Castelló,122,"Useras/Useres, les",966,503,463
12,Castellón/Castelló,124,Vall d'Alba,2817,1471,1346
12,Castellón/Castelló,125,Vall de Almonacid,281,140,141
12,Castellón/Castelló,126,"Vall d'Uixó, la",31552,15577,15975
12,Castellón/Castelló,123,Vallat,49,23,26
12,Castellón/Castelló,127,Vallibona,75,42,33
12,Castellón/Castelló,128,Vilafamés,1833,982,851
12,Castellón/Castelló,132,Vilanova d'Alcolea,575,298,277
12,Castellón/Castelló,134,Vilar de Canes,172,90,82
12,Castellón/Castelló,135,Vila-real,50577,25125,25452
12,Castellón/Castelló,136,"Vilavella, la",3226,1611,1615
12,Castellón/Castelló,129,Villafranca del Cid/Vilafranca,2227,1102,1125
12,Castellón/Castelló,130,Villahermosa del RĪo,462,252,210
12,Castellón/Castelló,131,Villamalur,63,38,25
12,Castellón/Castelló,133,Villanueva de Viver,66,34,32
12,Castellón/Castelló,137,Villores,42,23,19
12,Castellón/Castelló,138,VinarĢs,28438,14011,14427
12,Castellón/Castelló,139,Vistabella del Maestrat,342,190,152
12,Castellón/Castelló,140,Viver,1538,796,742
12,Castellón/Castelló,52,Xert,725,344,381
12,Castellón/Castelló,141,Zorita del Maestrazgo,112,58,54
12,Castellón/Castelló,142,Zucaina,172,97,75
13,Ciudad Real,1,Abenójar,1395,715,680
13,Ciudad Real,2,Agudo,1687,846,841
13,Ciudad Real,3,Alamillo,507,260,247
13,Ciudad Real,4,Albaladejo,1185,615,570
13,Ciudad Real,5,AlcĀzar de San Juan,30686,14982,15704
13,Ciudad Real,6,Alcoba,602,302,300
13,Ciudad Real,7,Alcolea de Calatrava,1455,739,716
13,Ciudad Real,8,Alcubillas,485,247,238
13,Ciudad Real,9,Aldea del Rey,1660,844,816
13,Ciudad Real,10,Alhambra,1000,506,494
13,Ciudad Real,11,Almadén,5461,2614,2847
13,Ciudad Real,12,Almadenejos,417,218,199
13,Ciudad Real,13,Almagro,8922,4388,4534
13,Ciudad Real,14,Almedina,526,277,249
13,Ciudad Real,15,Almodóvar del Campo,6139,3084,3055
13,Ciudad Real,16,Almuradiel,799,394,405
13,Ciudad Real,17,Anchuras,327,164,163
13,Ciudad Real,903,Arenales de San Gregorio,595,308,287
13,Ciudad Real,18,Arenas de San Juan,1043,536,507
13,Ciudad Real,19,Argamasilla de Alba,6901,3466,3435
13,Ciudad Real,20,Argamasilla de Calatrava,5921,3000,2921
13,Ciudad Real,21,Arroba de los Montes,449,242,207
13,Ciudad Real,22,Ballesteros de Calatrava,387,193,194
13,Ciudad Real,23,Bolażos de Calatrava,11884,6033,5851
13,Ciudad Real,24,Brazatortas,1000,520,480
13,Ciudad Real,25,Cabezarados,311,168,143
13,Ciudad Real,26,Cabezarrubias del Puerto,487,255,232
13,Ciudad Real,27,Calzada de Calatrava,3802,1892,1910
13,Ciudad Real,28,Campo de Criptana,13597,6780,6817
13,Ciudad Real,29,Cażada de Calatrava,92,56,36
13,Ciudad Real,30,Caracuel de Calatrava,139,83,56
13,Ciudad Real,31,Carrión de Calatrava,3080,1544,1536
13,Ciudad Real,32,Carrizosa,1225,627,598
13,Ciudad Real,33,Castellar de Santiago,1918,965,953
13,Ciudad Real,38,Chillón,1831,888,943
13,Ciudad Real,34,Ciudad Real,74743,35421,39322
13,Ciudad Real,35,Corral de Calatrava,1129,554,575
13,Ciudad Real,36,"Cortijos, Los",882,468,414
13,Ciudad Real,37,Cózar,973,483,490
13,Ciudad Real,39,Daimiel,18051,9004,9047
13,Ciudad Real,40,FernĀn Caballero,1022,504,518
13,Ciudad Real,41,Fontanarejo,261,142,119
13,Ciudad Real,42,Fuencaliente,1031,546,485
13,Ciudad Real,43,Fuenllana,217,112,105
13,Ciudad Real,44,Fuente el Fresno,3253,1677,1576
13,Ciudad Real,45,GranĀtula de Calatrava,731,359,372
13,Ciudad Real,46,Guadalmez,731,362,369
13,Ciudad Real,47,Herencia,8425,4303,4122
13,Ciudad Real,48,Hinojosas de Calatrava,532,271,261
13,Ciudad Real,49,Horcajo de los Montes,903,457,446
13,Ciudad Real,50,"Labores, Las",569,282,287
13,Ciudad Real,904,Llanos del Caudillo,719,354,365
13,Ciudad Real,51,Luciana,374,202,172
13,Ciudad Real,52,Malagón,8129,4021,4108
13,Ciudad Real,53,Manzanares,18043,8930,9113
13,Ciudad Real,54,Membrilla,6016,3028,2988
13,Ciudad Real,55,Mestanza,688,346,342
13,Ciudad Real,56,Miguelturra,15316,7705,7611
13,Ciudad Real,57,Montiel,1330,701,629
13,Ciudad Real,58,Moral de Calatrava,5279,2672,2607
13,Ciudad Real,59,Navalpino,219,113,106
13,Ciudad Real,60,Navas de Estena,223,123,100
13,Ciudad Real,61,Pedro Mużoz,7385,3707,3678
13,Ciudad Real,62,Picón,654,340,314
13,Ciudad Real,63,Piedrabuena,4459,2271,2188
13,Ciudad Real,64,Poblete,2571,1320,1251
13,Ciudad Real,65,Porzuna,3571,1825,1746
13,Ciudad Real,66,Pozuelo de Calatrava,3443,1760,1683
13,Ciudad Real,67,"Pozuelos de Calatrava, Los",370,198,172
13,Ciudad Real,68,Puebla de Don Rodrigo,1200,658,542
13,Ciudad Real,69,Puebla del PrĪncipe,701,357,344
13,Ciudad Real,70,Puerto LĀpice,937,463,474
13,Ciudad Real,71,Puertollano,47881,23165,24716
13,Ciudad Real,72,Retuerta del Bullaque,978,539,439
13,Ciudad Real,901,"Robledo, El",1111,588,523
13,Ciudad Real,902,Ruidera,548,276,272
13,Ciudad Real,73,Saceruela,577,307,270
13,Ciudad Real,74,San Carlos del Valle,1128,581,547
13,Ciudad Real,75,San Lorenzo de Calatrava,213,114,99
13,Ciudad Real,76,Santa Cruz de los CĀżamos,523,254,269
13,Ciudad Real,77,Santa Cruz de Mudela,4154,2060,2094
13,Ciudad Real,78,Socuéllamos,12268,6184,6084
13,Ciudad Real,80,Solana del Pino,333,176,157
13,Ciudad Real,79,"Solana, La",15523,7832,7691
13,Ciudad Real,81,Terrinches,697,360,337
13,Ciudad Real,82,Tomelloso,36091,17867,18224
13,Ciudad Real,83,Torralba de Calatrava,2959,1479,1480
13,Ciudad Real,84,Torre de Juan Abad,1018,495,523
13,Ciudad Real,85,Torrenueva,2752,1395,1357
13,Ciudad Real,86,Valdemanco del Esteras,169,88,81
13,Ciudad Real,87,Valdepeżas,30210,14762,15448
13,Ciudad Real,88,Valenzuela de Calatrava,692,324,368
13,Ciudad Real,89,Villahermosa,1854,895,959
13,Ciudad Real,90,Villamanrique,1180,572,608
13,Ciudad Real,91,Villamayor de Calatrava,602,303,299
13,Ciudad Real,92,Villanueva de la Fuente,2123,1083,1040
13,Ciudad Real,93,Villanueva de los Infantes,5030,2477,2553
13,Ciudad Real,94,Villanueva de San Carlos,295,159,136
13,Ciudad Real,95,Villar del Pozo,86,46,40
13,Ciudad Real,96,Villarrubia de los Ojos,9902,4915,4987
13,Ciudad Real,97,Villarta de San Juan,2845,1426,1419
13,Ciudad Real,98,Viso del Marqués,2363,1144,1219
14,Córdoba,1,Adamuz,4185,2155,2030
14,Córdoba,2,Aguilar de la Frontera,13438,6738,6700
14,Córdoba,3,Alcaracejos,1473,713,760
14,Córdoba,4,Almedinilla,2409,1204,1205
14,Córdoba,5,Almodóvar del RĪo,7964,3987,3977
14,Córdoba,6,Ażora,1524,754,770
14,Córdoba,7,Baena,19338,9868,9470
14,Córdoba,8,BelalcĀzar,3273,1571,1702
14,Córdoba,9,Belmez,2964,1435,1529
14,Córdoba,10,BenamejĪ,4975,2492,2483
14,Córdoba,11,"BlĀzquez, Los",681,351,330
14,Córdoba,12,Bujalance,7537,3752,3785
14,Córdoba,13,Cabra,20417,9961,10456
14,Córdoba,14,Cażete de las Torres,2969,1526,1443
14,Córdoba,15,Carcabuey,2454,1251,1203
14,Córdoba,16,Cardeża,1503,744,759
14,Córdoba,17,"Carlota, La",14067,7026,7041
14,Córdoba,18,"Carpio, El",4457,2204,2253
14,Córdoba,19,Castro del RĪo,7834,3889,3945
14,Córdoba,20,Conquista,401,196,205
14,Córdoba,21,Córdoba,325708,156417,169291
14,Córdoba,22,Doża MencĪa,4684,2282,2402
14,Córdoba,23,Dos Torres,2416,1199,1217
14,Córdoba,24,Encinas Reales,2285,1130,1155
14,Córdoba,25,Espejo,3333,1673,1660
14,Córdoba,26,Espiel,2438,1227,1211
14,Córdoba,27,FernĀn-NŻżez,9668,4856,4812
14,Córdoba,28,Fuente la Lancha,350,183,167
14,Córdoba,29,Fuente Obejuna,4651,2398,2253
14,Córdoba,30,Fuente Palmera,10817,5425,5392
14,Córdoba,31,Fuente-Tójar,680,327,353
14,Córdoba,32,"Granjuela, La",456,233,223
14,Córdoba,33,GuadalcĀzar,1578,788,790
14,Córdoba,34,"Guijo, El",353,182,171
14,Córdoba,35,Hinojosa del Duque,6868,3365,3503
14,Córdoba,36,Hornachuelos,4541,2266,2275
14,Córdoba,37,IznĀjar,4343,2175,2168
14,Córdoba,38,Lucena,42530,21212,21318
14,Córdoba,39,Luque,3037,1532,1505
14,Córdoba,40,MontalbĀn de Córdoba,4429,2202,2227
14,Córdoba,41,Montemayor,3874,1947,1927
14,Córdoba,42,Montilla,23031,11423,11608
14,Córdoba,43,Montoro,9436,4641,4795
14,Córdoba,44,Monturque,1964,976,988
14,Córdoba,45,Moriles,3726,1870,1856
14,Córdoba,46,Nueva Carteya,5393,2733,2660
14,Córdoba,47,Obejo,1990,1043,947
14,Córdoba,48,Palenciana,1481,743,738
14,Córdoba,49,Palma del RĪo,21159,10540,10619
14,Córdoba,50,Pedro Abad,2834,1434,1400
14,Córdoba,51,Pedroche,1529,738,791
14,Córdoba,52,Peżarroya-Pueblonuevo,10870,5245,5625
14,Córdoba,53,Posadas,7343,3648,3695
14,Córdoba,54,Pozoblanco,17222,8382,8840
14,Córdoba,55,Priego de Córdoba,22585,11008,11577
14,Córdoba,56,Puente Genil,30241,15058,15183
14,Córdoba,57,"Rambla, La",7508,3731,3777
14,Córdoba,58,Rute,9857,4906,4951
14,Córdoba,59,San SebastiĀn de los Ballesteros,814,404,410
14,Córdoba,61,Santa Eufemia,768,384,384
14,Córdoba,60,Santaella,6014,3039,2975
14,Córdoba,62,Torrecampo,1063,517,546
14,Córdoba,63,Valenzuela,1157,578,579
14,Córdoba,64,Valsequillo,368,178,190
14,Córdoba,65,"Victoria, La",2284,1138,1146
14,Córdoba,66,Villa del RĪo,7200,3603,3597
14,Córdoba,67,Villafranca de Córdoba,4861,2481,2380
14,Córdoba,68,Villaharta,643,314,329
14,Córdoba,69,Villanueva de Córdoba,8774,4340,4434
14,Córdoba,70,Villanueva del Duque,1494,753,741
14,Córdoba,71,Villanueva del Rey,1068,520,548
14,Córdoba,72,Villaralto,1154,577,577
14,Córdoba,73,Villaviciosa de Córdoba,3298,1700,1598
14,Córdoba,74,"Viso, El",2568,1278,1290
14,Córdoba,75,Zuheros,641,326,315
15,"Coruża, A",1,Abegondo,5454,2684,2770
15,"Coruża, A",2,Ames,31278,15015,16263
15,"Coruża, A",3,Aranga,1894,984,910
15,"Coruża, A",4,Ares,5671,2798,2873
15,"Coruża, A",5,Arteixo,31917,15853,16064
15,"Coruża, A",6,ArzŻa,6053,3010,3043
15,"Coruża, A",7,"Baża, A",3505,1659,1846
15,"Coruża, A",8,Bergondo,6602,3222,3380
15,"Coruża, A",9,Betanzos,12916,6131,6785
15,"Coruża, A",10,Boimorto,2022,1026,996
15,"Coruża, A",11,Boiro,18844,9191,9653
15,"Coruża, A",12,Boqueixón,4215,2069,2146
15,"Coruża, A",13,Brión,7748,3727,4021
15,"Coruża, A",14,Cabana de Bergantiżos,4337,2091,2246
15,"Coruża, A",15,Cabanas,3318,1628,1690
15,"Coruża, A",16,Camariżas,5322,2605,2717
15,"Coruża, A",17,Cambre,24603,12027,12576
15,"Coruża, A",18,"Capela, A",1238,617,621
15,"Coruża, A",19,Carballo,31261,15299,15962
15,"Coruża, A",901,Cariżo,3945,1959,1986
15,"Coruża, A",20,Carnota,4031,1915,2116
15,"Coruża, A",21,Carral,6294,3096,3198
15,"Coruża, A",22,Cedeira,6794,3373,3421
15,"Coruża, A",23,Cee,7576,3627,3949
15,"Coruża, A",24,Cerceda,5023,2478,2545
15,"Coruża, A",25,Cerdido,1126,551,575
15,"Coruża, A",27,Coirós,1824,896,928
15,"Coruża, A",28,Corcubión,1578,764,814
15,"Coruża, A",29,Coristanco,6177,2955,3222
15,"Coruża, A",30,"Coruża, A",244850,113613,131237
15,"Coruża, A",31,Culleredo,30221,14586,15635
15,"Coruża, A",32,Curtis,3958,1979,1979
15,"Coruża, A",33,Dodro,2791,1357,1434
15,"Coruża, A",34,DumbrĪa,3040,1467,1573
15,"Coruża, A",35,Fene,13013,6214,6799
15,"Coruża, A",36,Ferrol,66799,31319,35480
15,"Coruża, A",37,Fisterra,4701,2375,2326
15,"Coruża, A",38,Frades,2385,1182,1203
15,"Coruża, A",39,Irixoa,1333,664,669
15,"Coruża, A",41,"Laracha, A",11302,5564,5738
15,"Coruża, A",40,Laxe,3084,1543,1541
15,"Coruża, A",42,Lousame,3386,1658,1728
15,"Coruża, A",43,Malpica de Bergantiżos,5447,2646,2801
15,"Coruża, A",44,Mażón,1363,670,693
15,"Coruża, A",45,Mazaricos,3947,1887,2060
15,"Coruża, A",46,Melide,7443,3659,3784
15,"Coruża, A",47,MesĪa,2582,1271,1311
15,"Coruża, A",48,Miżo,6056,3024,3032
15,"Coruża, A",49,Moeche,1226,576,650
15,"Coruża, A",50,Monfero,1962,1014,948
15,"Coruża, A",51,Mugardos,5307,2582,2725
15,"Coruża, A",53,Muros,8695,4205,4490
15,"Coruża, A",52,MuxĪa,4736,2297,2439
15,"Coruża, A",54,Narón,39115,18891,20224
15,"Coruża, A",55,Neda,5112,2478,2634
15,"Coruża, A",56,Negreira,6877,3325,3552
15,"Coruża, A",57,Noia,14271,6839,7432
15,"Coruża, A",58,Oleiros,35559,17193,18366
15,"Coruża, A",59,Ordes,12632,6157,6475
15,"Coruża, A",60,Oroso,7452,3700,3752
15,"Coruża, A",61,Ortigueira,5804,2773,3031
15,"Coruża, A",62,Outes,6412,3081,3331
15,"Coruża, A",902,Oza-Cesuras,5155,2596,2559
15,"Coruża, A",64,Paderne,2419,1179,1240
15,"Coruża, A",65,Padrón,8386,4025,4361
15,"Coruża, A",66,"Pino, O",4656,2333,2323
15,"Coruża, A",67,"Pobra do Caramiżal, A",9390,4568,4822
15,"Coruża, A",68,Ponteceso,5565,2794,2771
15,"Coruża, A",69,Pontedeume,7884,3775,4109
15,"Coruża, A",70,"Pontes de GarcĪa RodrĪguez, As",10237,4999,5238
15,"Coruża, A",71,Porto do Son,9243,4596,4647
15,"Coruża, A",72,Rianxo,11104,5421,5683
15,"Coruża, A",73,Ribeira,27067,13355,13712
15,"Coruża, A",74,Rois,4564,2177,2387
15,"Coruża, A",75,Sada,15495,7574,7921
15,"Coruża, A",76,San Sadurniżo,2828,1401,1427
15,"Coruża, A",77,Santa Comba,9450,4576,4874
15,"Coruża, A",78,Santiago de Compostela,96405,44780,51625
15,"Coruża, A",79,Santiso,1610,825,785
15,"Coruża, A",80,Sobrado,1799,927,872
15,"Coruża, A",81,"Somozas, As",1103,553,550
15,"Coruża, A",82,Teo,18525,9115,9410
15,"Coruża, A",83,Toques,1151,599,552
15,"Coruża, A",84,Tordoia,3361,1581,1780
15,"Coruża, A",85,Touro,3620,1806,1814
15,"Coruża, A",86,Trazo,3148,1551,1597
15,"Coruża, A",88,Val do Dubra,3925,1884,2041
15,"Coruża, A",87,Valdoviżo,6613,3209,3404
15,"Coruża, A",89,Vedra,5046,2485,2561
15,"Coruża, A",91,Vilarmaior,1231,629,602
15,"Coruża, A",90,Vilasantar,1225,645,580
15,"Coruża, A",92,Vimianzo,7138,3421,3717
15,"Coruża, A",93,Zas,4581,2219,2362
16,Cuenca,1,Abia de la ObispalĪa,64,39,25
16,Cuenca,2,"Acebrón, El",234,116,118
16,Cuenca,3,Alarcón,153,70,83
16,Cuenca,4,Albaladejo del Cuende,252,134,118
16,Cuenca,5,Albalate de las Nogueras,268,142,126
16,Cuenca,6,Albendea,125,58,67
16,Cuenca,7,"Alberca de ZĀncara, La",1590,802,788
16,Cuenca,8,AlcalĀ de la Vega,90,50,40
16,Cuenca,9,Alcantud,56,32,24
16,Cuenca,10,AlcĀzar del Rey,137,65,72
16,Cuenca,11,Alcohujate,30,16,14
16,Cuenca,12,Alconchel de la Estrella,90,52,38
16,Cuenca,13,Algarra,25,14,11
16,Cuenca,14,Aliaguilla,659,342,317
16,Cuenca,15,"Almarcha, La",375,208,167
16,Cuenca,16,Almendros,225,131,94
16,Cuenca,17,Almodóvar del Pinar,390,212,178
16,Cuenca,18,Almonacid del Marquesado,431,221,210
16,Cuenca,19,Altarejos,195,104,91
16,Cuenca,20,Arandilla del Arroyo,10,5,5
16,Cuenca,905,Arcas,1665,847,818
16,Cuenca,22,Arcos de la Sierra,85,49,36
16,Cuenca,24,Arguisuelas,147,81,66
16,Cuenca,25,Arrancacepas,26,14,12
16,Cuenca,26,Atalaya del Cażavate,95,48,47
16,Cuenca,27,Barajas de Melo,903,482,421
16,Cuenca,29,BarchĪn del Hoyo,87,54,33
16,Cuenca,30,Bascużana de San Pedro,19,14,5
16,Cuenca,31,Beamud,35,19,16
16,Cuenca,32,Belinchón,328,169,159
16,Cuenca,33,Belmonte,1938,972,966
16,Cuenca,34,Belmontejo,165,95,70
16,Cuenca,35,Beteta,279,133,146
16,Cuenca,36,Boniches,144,69,75
16,Cuenca,38,Buciegas,40,26,14
16,Cuenca,39,Buenache de Alarcón,446,235,211
16,Cuenca,40,Buenache de la Sierra,90,53,37
16,Cuenca,41,BuendĪa,414,221,193
16,Cuenca,42,Campillo de Altobuey,1344,665,679
16,Cuenca,43,Campillos-Paravientos,113,63,50
16,Cuenca,44,Campillos-Sierra,40,19,21
16,Cuenca,901,Campos del ParaĪso,767,380,387
16,Cuenca,45,Canalejas del Arroyo,219,121,98
16,Cuenca,46,Cażada del Hoyo,247,126,121
16,Cuenca,47,Cażada Juncosa,252,134,118
16,Cuenca,48,Cażamares,467,255,212
16,Cuenca,49,"Cażavate, El",151,80,71
16,Cuenca,50,Cażaveras,267,134,133
16,Cuenca,51,Cażaveruelas,138,71,67
16,Cuenca,52,Cażete,769,395,374
16,Cuenca,53,Cażizares,456,251,205
16,Cuenca,55,Carboneras de Guadazaón,785,404,381
16,Cuenca,56,Cardenete,495,265,230
16,Cuenca,57,Carrascosa,75,45,30
16,Cuenca,58,Carrascosa de Haro,111,57,54
16,Cuenca,60,Casas de BenĪtez,877,427,450
16,Cuenca,61,Casas de Fernando Alonso,1210,637,573
16,Cuenca,62,Casas de Garcimolina,27,18,9
16,Cuenca,63,Casas de Guijarro,111,59,52
16,Cuenca,64,Casas de Haro,836,441,395
16,Cuenca,65,Casas de los Pinos,459,229,230
16,Cuenca,66,Casasimarro,3072,1604,1468
16,Cuenca,67,Castejón,155,79,76
16,Cuenca,68,Castillejo de Iniesta,150,82,68
16,Cuenca,70,Castillejo-Sierra,30,16,14
16,Cuenca,72,Castillo de Garcimużoz,139,80,59
16,Cuenca,71,Castillo-AlbarĀżez,21,10,11
16,Cuenca,73,Cervera del Llano,216,111,105
16,Cuenca,23,Chillarón de Cuenca,602,316,286
16,Cuenca,81,Chumillas,57,33,24
16,Cuenca,74,"Cierva, La",30,17,13
16,Cuenca,78,Cuenca,54898,26154,28744
16,Cuenca,79,Cueva del Hierro,29,21,8
16,Cuenca,82,EnguĪdanos,321,170,151
16,Cuenca,83,Fresneda de Altarejos,49,25,24
16,Cuenca,84,Fresneda de la Sierra,48,27,21
16,Cuenca,85,"Frontera, La",169,90,79
16,Cuenca,86,Fuente de Pedro Naharro,1212,629,583
16,Cuenca,87,Fuentelespino de Haro,248,130,118
16,Cuenca,88,Fuentelespino de Moya,105,56,49
16,Cuenca,904,Fuentenava de JĀbaga,525,275,250
16,Cuenca,89,Fuentes,454,239,215
16,Cuenca,91,Fuertescusa,70,39,31
16,Cuenca,92,Gabaldón,183,106,77
16,Cuenca,93,Garaballa,68,37,31
16,Cuenca,94,Gascueża,154,84,70
16,Cuenca,95,Graja de Campalbo,93,52,41
16,Cuenca,96,Graja de Iniesta,365,193,172
16,Cuenca,97,Henarejos,145,73,72
16,Cuenca,98,"Herrumblar, El",678,346,332
16,Cuenca,99,"Hinojosa, La",195,98,97
16,Cuenca,100,"Hinojosos, Los",789,386,403
16,Cuenca,101,"Hito, El",142,78,64
16,Cuenca,102,Honrubia,1597,800,797
16,Cuenca,103,Hontanaya,263,142,121
16,Cuenca,104,Hontecillas,53,29,24
16,Cuenca,106,Horcajo de Santiago,3526,1789,1737
16,Cuenca,107,Huélamo,98,57,41
16,Cuenca,108,Huelves,51,27,24
16,Cuenca,109,Huérguina,52,29,23
16,Cuenca,110,Huerta de la ObispalĪa,124,72,52
16,Cuenca,111,Huerta del Marquesado,190,108,82
16,Cuenca,112,Huete,1777,919,858
16,Cuenca,113,Iniesta,4299,2131,2168
16,Cuenca,115,Laguna del Marquesado,45,26,19
16,Cuenca,116,Lagunaseca,65,39,26
16,Cuenca,117,Landete,1216,613,603
16,Cuenca,118,Ledaża,1584,782,802
16,Cuenca,119,Leganiel,189,95,94
16,Cuenca,121,"Majadas, Las",251,130,121
16,Cuenca,122,Mariana,293,150,143
16,Cuenca,123,Masegosa,70,41,29
16,Cuenca,124,"Mesas, Las",2328,1178,1150
16,Cuenca,125,Minglanilla,2211,1130,1081
16,Cuenca,126,Mira,926,459,467
16,Cuenca,128,Monreal del Llano,67,36,31
16,Cuenca,129,Montalbanejo,106,54,52
16,Cuenca,130,Montalbo,626,334,292
16,Cuenca,131,Monteagudo de las Salinas,110,64,46
16,Cuenca,132,Mota de Altarejos,36,23,13
16,Cuenca,133,Mota del Cuervo,6030,2995,3035
16,Cuenca,134,Motilla del Palancar,5959,2972,2987
16,Cuenca,135,Moya,138,78,60
16,Cuenca,137,Narboneta,43,21,22
16,Cuenca,139,Olivares de JŻcar,334,176,158
16,Cuenca,140,Olmeda de la Cuesta,21,11,10
16,Cuenca,141,Olmeda del Rey,133,68,65
16,Cuenca,142,Olmedilla de Alarcón,151,87,64
16,Cuenca,143,Olmedilla de Eliz,15,11,4
16,Cuenca,145,Osa de la Vega,485,249,236
16,Cuenca,146,Pajarón,81,41,40
16,Cuenca,147,Pajaroncillo,67,41,26
16,Cuenca,148,Palomares del Campo,625,323,302
16,Cuenca,149,Palomera,159,81,78
16,Cuenca,150,Paracuellos,101,53,48
16,Cuenca,151,Paredes,58,33,25
16,Cuenca,152,"Parra de las Vegas, La",34,22,12
16,Cuenca,153,"Pedernoso, El",1127,569,558
16,Cuenca,154,"Pedrożeras, Las",6548,3345,3203
16,Cuenca,155,"Peral, El",611,334,277
16,Cuenca,156,"Peraleja, La",96,57,39
16,Cuenca,157,"Pesquera, La",215,118,97
16,Cuenca,158,"Picazo, El",679,337,342
16,Cuenca,159,Pinarejo,213,105,108
16,Cuenca,160,Pineda de Gigüela,59,35,24
16,Cuenca,161,Piqueras del Castillo,53,29,24
16,Cuenca,162,Portalrubio de Guadamejud,27,13,14
16,Cuenca,163,Portilla,64,35,29
16,Cuenca,165,Poyatos,60,31,29
16,Cuenca,166,Pozoamargo,290,156,134
16,Cuenca,908,Pozorrubielos de la Mancha,188,89,99
16,Cuenca,167,Pozorrubio de Santiago,305,144,161
16,Cuenca,169,"Pozuelo, El",51,33,18
16,Cuenca,170,Priego,920,469,451
16,Cuenca,171,"Provencio, El",2418,1195,1223
16,Cuenca,172,Puebla de Almenara,345,181,164
16,Cuenca,174,Puebla del Salvador,183,103,80
16,Cuenca,175,Quintanar del Rey,7589,3914,3675
16,Cuenca,176,Rada de Haro,46,26,20
16,Cuenca,177,ReĪllo,118,62,56
16,Cuenca,181,Rozalén del Monte,67,31,36
16,Cuenca,185,Saceda-Trasierra,38,28,10
16,Cuenca,186,Saelices,505,260,245
16,Cuenca,187,Salinas del Manzano,81,48,33
16,Cuenca,188,Salmeroncillos,100,58,42
16,Cuenca,189,Salvacażete,296,158,138
16,Cuenca,190,San Clemente,7107,3586,3521
16,Cuenca,191,San Lorenzo de la Parrilla,1040,522,518
16,Cuenca,192,San MartĪn de Boniches,46,24,22
16,Cuenca,193,San Pedro Palmiches,55,32,23
16,Cuenca,194,Santa Cruz de Moya,227,122,105
16,Cuenca,196,Santa MarĪa de los Llanos,688,357,331
16,Cuenca,195,Santa MarĪa del Campo Rus,590,289,301
16,Cuenca,197,Santa MarĪa del Val,68,41,27
16,Cuenca,198,Sisante,1643,831,812
16,Cuenca,199,Solera de Gabaldón,23,11,12
16,Cuenca,909,Sotorribas,756,389,367
16,Cuenca,202,Talayuelas,884,470,414
16,Cuenca,203,Tarancón,14990,7425,7565
16,Cuenca,204,Tébar,280,148,132
16,Cuenca,205,Tejadillos,124,61,63
16,Cuenca,206,Tinajas,195,103,92
16,Cuenca,209,Torralba,114,69,45
16,Cuenca,211,Torrejoncillo del Rey,363,187,176
16,Cuenca,212,Torrubia del Campo,257,126,131
16,Cuenca,213,Torrubia del Castillo,39,24,15
16,Cuenca,215,Tragacete,259,143,116
16,Cuenca,216,Tresjuncos,302,160,142
16,Cuenca,217,Tribaldos,96,53,43
16,Cuenca,218,Uclés,223,117,106
16,Cuenca,219,Uża,89,46,43
16,Cuenca,906,"Valdecolmenas, Los",75,48,27
16,Cuenca,224,Valdemeca,88,49,39
16,Cuenca,225,Valdemorillo de la Sierra,66,41,25
16,Cuenca,227,Valdemoro-Sierra,113,67,46
16,Cuenca,228,Valdeolivas,203,125,78
16,Cuenca,902,Valdetórtola,130,74,56
16,Cuenca,903,"Valeras, Las",1516,801,715
16,Cuenca,231,Valhermoso de la Fuente,48,27,21
16,Cuenca,173,"Valle de Altomira, El",216,121,95
16,Cuenca,234,Valsalobre,28,16,12
16,Cuenca,236,Valverde de JŻcar,1071,537,534
16,Cuenca,237,Valverdejo,102,54,48
16,Cuenca,238,Vara de Rey,501,257,244
16,Cuenca,239,Vega del Codorno,134,85,49
16,Cuenca,240,Vellisca,100,57,43
16,Cuenca,242,Villaconejos de Trabaque,348,172,176
16,Cuenca,243,Villaescusa de Haro,470,241,229
16,Cuenca,244,VillagarcĪa del Llano,745,380,365
16,Cuenca,245,Villalba de la Sierra,476,232,244
16,Cuenca,246,Villalba del Rey,515,285,230
16,Cuenca,247,Villalgordo del Marquesado,76,39,37
16,Cuenca,248,Villalpardo,1016,504,512
16,Cuenca,249,Villamayor de Santiago,2522,1281,1241
16,Cuenca,250,Villanueva de Guadamejud,70,43,27
16,Cuenca,251,Villanueva de la Jara,2304,1164,1140
16,Cuenca,253,Villar de Cażas,378,202,176
16,Cuenca,254,Villar de Domingo GarcĪa,229,113,116
16,Cuenca,255,Villar de la Encina,165,88,77
16,Cuenca,263,Villar de Olalla,1258,673,585
16,Cuenca,258,Villar del Humo,189,101,88
16,Cuenca,259,Villar del Infantado,47,27,20
16,Cuenca,910,Villar y Velasco,82,47,35
16,Cuenca,264,Villarejo de Fuentes,454,232,222
16,Cuenca,265,Villarejo de la Peżuela,21,9,12
